CandidateKey,CandidateID,FirstName,LastName,Email,Phone,AppliedPositionKey,AppliedDateKey,ResumeScore,Source,CurrentStatus
2360,CAND002360,Deborah,Dudley,candidate2360@example.com,+919000002360,40,20250415,53.61,LinkedIn,Rejected
2361,CAND002361,Valerie,Pace,candidate2361@example.com,+919000002361,1,20231008,34.4,LinkedIn,Interviewing
2362,CAND002362,Marcus,Curtis,candidate2362@example.com,+919000002362,2,20230604,66.02,LinkedIn,Interviewing
2363,CAND002363,Emily,Fletcher,candidate2363@example.com,+919000002363,3,20241001,76.07,Referral,Interviewing
2364,CAND002364,Amanda,Daniels,candidate2364@example.com,+919000002364,4,20240508,70.15,Referral,Interviewing
2365,CAND002365,Richard,Holmes,candidate2365@example.com,+919000002365,5,20230715,53.75,LinkedIn,Hired
2366,CAND002366,Melissa,Lewis,candidate2366@example.com,+919000002366,6,20250613,28.82,Referral,NoShow
2367,CAND002367,John,PhD,candidate2367@example.com,+919000002367,7,20230618,64.87,Referral,Interviewing
2368,CAND002368,Ellen,Shaw,candidate2368@example.com,+919000002368,8,20240909,56.82,JobBoard,Interviewing
2369,CAND002369,Terri,Wallace,candidate2369@example.com,+919000002369,9,20241011,41.62,JobBoard,Interviewing
2370,CAND002370,Steven,Johnson,candidate2370@example.com,+919000002370,10,20241211,75.56,JobBoard,Rejected
2371,CAND002371,Christopher,Myers,candidate2371@example.com,+919000002371,11,20241119,67.42,JobBoard,Interviewing
2372,CAND002372,Jenna,Stewart,candidate2372@example.com,+919000002372,12,20250225,46.52,Referral,Interviewing
2373,CAND002373,Brianna,White,candidate2373@example.com,+919000002373,13,20240224,49.63,Referral,Interviewing
2374,CAND002374,Matthew,Allen,candidate2374@example.com,+919000002374,14,20250516,68.11,Referral,Interviewing
2375,CAND002375,Deborah,Williams,candidate2375@example.com,+919000002375,15,20241024,26.02,Referral,Rejected
2376,CAND002376,Taylor,Hammond,candidate2376@example.com,+919000002376,16,20240405,58.03,LinkedIn,Hired
2377,CAND002377,Kyle,Alvarado,candidate2377@example.com,+919000002377,17,20241010,67.65,JobBoard,Interviewing
2378,CAND002378,Brian,Jackson,candidate2378@example.com,+919000002378,18,20240303,27.2,LinkedIn,Interviewing
2379,CAND002379,Holly,White,candidate2379@example.com,+919000002379,19,20240103,35.5,JobBoard,NoShow
2380,CAND002380,Stephanie,Bray,candidate2380@example.com,+919000002380,20,20230429,36.45,Referral,Rejected
2381,CAND002381,Heather,Taylor,candidate2381@example.com,+919000002381,21,20230906,23.03,Referral,Interviewing
2382,CAND002382,Anne,Murphy,candidate2382@example.com,+919000002382,22,20240430,20.91,Referral,Interviewing
2383,CAND002383,Howard,Hoffman,candidate2383@example.com,+919000002383,23,20240719,64.11,JobBoard,Interviewing
2384,CAND002384,Brandy,Crosby,candidate2384@example.com,+919000002384,24,20230716,22.46,LinkedIn,Interviewing
2385,CAND002385,Bradley,Rocha,candidate2385@example.com,+919000002385,25,20231016,28.01,JobBoard,Rejected
2386,CAND002386,Elizabeth,Wheeler,candidate2386@example.com,+919000002386,26,20250201,46.05,LinkedIn,Interviewing
2387,CAND002387,Heather,Crawford,candidate2387@example.com,+919000002387,27,20240622,37.09,Referral,Hired
2388,CAND002388,Tyler,Smith,candidate2388@example.com,+919000002388,28,20250214,42.3,JobBoard,Interviewing
2389,CAND002389,Robert,Schultz,candidate2389@example.com,+919000002389,29,20231001,37.88,LinkedIn,Interviewing
2390,CAND002390,Michael,Henson,candidate2390@example.com,+919000002390,30,20250330,57.33,Referral,Rejected
2391,CAND002391,Bonnie,Smith,candidate2391@example.com,+919000002391,31,20250219,55.12,JobBoard,Interviewing
2392,CAND002392,Mark,Obrien,candidate2392@example.com,+919000002392,32,20240806,67.81,LinkedIn,NoShow
2393,CAND002393,Andrew,Green,candidate2393@example.com,+919000002393,33,20250130,61.42,LinkedIn,Interviewing
2394,CAND002394,Kelly,Kelly,candidate2394@example.com,+919000002394,34,20250511,67.21,Referral,Interviewing
2395,CAND002395,Eddie,Snyder,candidate2395@example.com,+919000002395,35,20241030,35.86,Referral,Rejected
2396,CAND002396,Brian,Silva,candidate2396@example.com,+919000002396,36,20240421,46.21,LinkedIn,Interviewing
2397,CAND002397,Kathryn,Morris,candidate2397@example.com,+919000002397,37,20231224,54.16,LinkedIn,Interviewing
2398,CAND002398,Mrs.,Campbell,candidate2398@example.com,+919000002398,38,20250822,79.42,Referral,Hired
2399,CAND002399,Thomas,Marquez,candidate2399@example.com,+919000002399,39,20230808,76.15,LinkedIn,Interviewing
2400,CAND002400,Shawn,Montgomery,candidate2400@example.com,+919000002400,40,20250605,46.24,Referral,Rejected
2401,CAND002401,Jason,Martin,candidate2401@example.com,+919000002401,1,20240410,64.23,Referral,Interviewing
2402,CAND002402,Madeline,Cooper,candidate2402@example.com,+919000002402,2,20240205,44.31,JobBoard,Interviewing
2403,CAND002403,Robert,Stevens,candidate2403@example.com,+919000002403,3,20250118,20.82,Referral,Interviewing
2404,CAND002404,Mrs.,Cole,candidate2404@example.com,+919000002404,4,20250529,21.31,Referral,Interviewing
2405,CAND002405,James,Lowery,candidate2405@example.com,+919000002405,5,20240820,52.1,Referral,Rejected
2406,CAND002406,Hannah,Harrison,candidate2406@example.com,+919000002406,6,20240912,68.37,JobBoard,Interviewing
2407,CAND002407,Alicia,Ford,candidate2407@example.com,+919000002407,7,20231228,77.7,Referral,Interviewing
2408,CAND002408,Jeanette,Cruz,candidate2408@example.com,+919000002408,8,20250826,28.93,Referral,Interviewing
2409,CAND002409,Kaitlyn,Williams,candidate2409@example.com,+919000002409,9,20230403,57.02,LinkedIn,Hired
2410,CAND002410,Stephanie,Allen,candidate2410@example.com,+919000002410,10,20231105,77.17,LinkedIn,Rejected
2411,CAND002411,Garrett,Crawford,candidate2411@example.com,+919000002411,11,20250227,55.46,LinkedIn,Interviewing
2412,CAND002412,David,Jones,candidate2412@example.com,+919000002412,12,20250329,59.98,Referral,Interviewing
2413,CAND002413,Timothy,Oconnor,candidate2413@example.com,+919000002413,13,20240506,45.67,JobBoard,Interviewing
2414,CAND002414,Shannon,Long,candidate2414@example.com,+919000002414,14,20240116,67.15,JobBoard,Interviewing
2415,CAND002415,James,Swanson,candidate2415@example.com,+919000002415,15,20230905,77.67,Referral,Rejected
2416,CAND002416,Pamela,Smith,candidate2416@example.com,+919000002416,16,20240603,35.28,JobBoard,Interviewing
2417,CAND002417,Misty,Gonzales,candidate2417@example.com,+919000002417,17,20241121,65.8,LinkedIn,Interviewing
2418,CAND002418,Jacob,Jones,candidate2418@example.com,+919000002418,18,20241231,47.08,Referral,NoShow
2419,CAND002419,Jordan,Wright,candidate2419@example.com,+919000002419,19,20240630,34.53,LinkedIn,Interviewing
2420,CAND002420,Anthony,Knight,candidate2420@example.com,+919000002420,20,20240205,65.66,JobBoard,Hired
2421,CAND002421,Morgan,Mosley,candidate2421@example.com,+919000002421,21,20240106,63.09,Referral,Interviewing
2422,CAND002422,Edward,Burns,candidate2422@example.com,+919000002422,22,20241205,33.36,Referral,Interviewing
2423,CAND002423,Allen,Smith,candidate2423@example.com,+919000002423,23,20230413,21.49,Referral,Interviewing
2424,CAND002424,Ashley,Irwin,candidate2424@example.com,+919000002424,24,20240816,54.86,JobBoard,Interviewing
2425,CAND002425,Robin,Jacobs,candidate2425@example.com,+919000002425,25,20241125,43.92,JobBoard,Rejected
2426,CAND002426,Bryan,Baird,candidate2426@example.com,+919000002426,26,20240416,23.03,LinkedIn,Interviewing
2427,CAND002427,Alexander,Wade,candidate2427@example.com,+919000002427,27,20240817,32.65,Referral,Interviewing
2428,CAND002428,Christina,Morgan,candidate2428@example.com,+919000002428,28,20241119,20.41,LinkedIn,Interviewing
2429,CAND002429,Jason,Schultz,candidate2429@example.com,+919000002429,29,20250104,20.06,Referral,Interviewing
2430,CAND002430,Justin,Griffin,candidate2430@example.com,+919000002430,30,20240809,64.51,JobBoard,Rejected
2431,CAND002431,Justin,Williams,candidate2431@example.com,+919000002431,31,20240711,50.42,Referral,Hired
2432,CAND002432,Shannon,Jacobson,candidate2432@example.com,+919000002432,32,20240826,60.08,Referral,Interviewing
2433,CAND002433,Richard,Lewis,candidate2433@example.com,+919000002433,33,20250708,49.38,Referral,Interviewing
2434,CAND002434,Erin,Sosa,candidate2434@example.com,+919000002434,34,20230406,22.62,LinkedIn,Interviewing
2435,CAND002435,Michael,Fritz,candidate2435@example.com,+919000002435,35,20240303,77.9,LinkedIn,Rejected
2436,CAND002436,Betty,Martin,candidate2436@example.com,+919000002436,36,20230814,40.13,Referral,Interviewing
2437,CAND002437,Margaret,Austin,candidate2437@example.com,+919000002437,37,20240716,26.87,JobBoard,Interviewing
2438,CAND002438,Brittany,Moore,candidate2438@example.com,+919000002438,38,20250116,47.92,Referral,Interviewing
2439,CAND002439,Curtis,Moses,candidate2439@example.com,+919000002439,39,20240917,26.62,Referral,Interviewing
2440,CAND002440,Nicholas,Tucker,candidate2440@example.com,+919000002440,40,20250725,41.85,LinkedIn,Rejected
2441,CAND002441,Austin,Perkins,candidate2441@example.com,+919000002441,1,20240506,51.71,JobBoard,Interviewing
2442,CAND002442,Kent,Fisher,candidate2442@example.com,+919000002442,2,20230905,51.31,LinkedIn,Hired
2443,CAND002443,Yolanda,Smith,candidate2443@example.com,+919000002443,3,20250711,61.38,Referral,Interviewing
2444,CAND002444,Chad,Peters,candidate2444@example.com,+919000002444,4,20240227,70.08,Referral,NoShow
2445,CAND002445,Adam,Norton,candidate2445@example.com,+919000002445,5,20250328,63.22,Referral,Rejected
2446,CAND002446,Jessica,Smith,candidate2446@example.com,+919000002446,6,20241007,78.95,Referral,Interviewing
2447,CAND002447,Felicia,Vazquez,candidate2447@example.com,+919000002447,7,20240813,59.36,Referral,Interviewing
2448,CAND002448,Samantha,Fowler,candidate2448@example.com,+919000002448,8,20231218,41.94,Referral,Interviewing
2449,CAND002449,Phillip,Carrillo,candidate2449@example.com,+919000002449,9,20250803,65.46,Referral,Interviewing
2450,CAND002450,Kelly,Archer,candidate2450@example.com,+919000002450,10,20240621,53.99,Referral,Rejected
2451,CAND002451,Erik,Atkinson,candidate2451@example.com,+919000002451,11,20250617,61.32,JobBoard,Interviewing
2452,CAND002452,Mary,Graves,candidate2452@example.com,+919000002452,12,20250422,47.28,Referral,Interviewing
2453,CAND002453,Mark,Wright,candidate2453@example.com,+919000002453,13,20241115,63.58,LinkedIn,Hired
2454,CAND002454,Alexis,Thomas,candidate2454@example.com,+919000002454,14,20230403,68.46,Referral,Interviewing
2455,CAND002455,Elizabeth,Brown,candidate2455@example.com,+919000002455,15,20241018,67.65,JobBoard,Rejected
2456,CAND002456,Thomas,Fitzgerald,candidate2456@example.com,+919000002456,16,20250730,51.52,JobBoard,Interviewing
2457,CAND002457,Daniel,Hardy,candidate2457@example.com,+919000002457,17,20230626,69.16,Referral,NoShow
2458,CAND002458,Randy,James,candidate2458@example.com,+919000002458,18,20250720,26.63,JobBoard,Interviewing
2459,CAND002459,Ian,DDS,candidate2459@example.com,+919000002459,19,20230927,61.41,JobBoard,Interviewing
2460,CAND002460,Kathleen,Wu,candidate2460@example.com,+919000002460,20,20240705,62.28,LinkedIn,Rejected
2461,CAND002461,Destiny,Sanchez,candidate2461@example.com,+919000002461,21,20250112,42.19,Referral,Interviewing
2462,CAND002462,Annette,Shelton,candidate2462@example.com,+919000002462,22,20231210,74.15,JobBoard,Interviewing
2463,CAND002463,Jeremy,Davis,candidate2463@example.com,+919000002463,23,20231004,51.56,Referral,Interviewing
2464,CAND002464,Cassie,Rangel,candidate2464@example.com,+919000002464,24,20241213,60.81,Referral,Hired
2465,CAND002465,Sabrina,Jackson,candidate2465@example.com,+919000002465,25,20240817,51.51,JobBoard,Rejected
2466,CAND002466,Curtis,Wang,candidate2466@example.com,+919000002466,26,20250115,45.68,Referral,Interviewing
2467,CAND002467,Emily,Pineda,candidate2467@example.com,+919000002467,27,20240719,38.32,JobBoard,Interviewing
2468,CAND002468,Emily,Mcdowell,candidate2468@example.com,+919000002468,28,20240423,54.78,Referral,Interviewing
2469,CAND002469,Karen,Castillo,candidate2469@example.com,+919000002469,29,20230921,44.31,LinkedIn,Interviewing
2470,CAND002470,Nathan,Kennedy,candidate2470@example.com,+919000002470,30,20240710,79.37,Referral,Rejected
2471,CAND002471,Gary,Hill,candidate2471@example.com,+919000002471,31,20250529,74.97,Referral,Interviewing
2472,CAND002472,Stephanie,Donovan,candidate2472@example.com,+919000002472,32,20241113,78.47,Referral,Interviewing
2473,CAND002473,Nicholas,Doyle,candidate2473@example.com,+919000002473,33,20250801,33.6,Referral,Interviewing
2474,CAND002474,Chelsea,Lewis,candidate2474@example.com,+919000002474,34,20250123,24.18,LinkedIn,Interviewing
2475,CAND002475,Alicia,Perez,candidate2475@example.com,+919000002475,35,20250310,50.55,JobBoard,Hired
2476,CAND002476,Shannon,Edwards,candidate2476@example.com,+919000002476,36,20241107,73.36,JobBoard,Interviewing
2477,CAND002477,Lisa,Thompson,candidate2477@example.com,+919000002477,37,20230507,64.4,LinkedIn,Interviewing
2478,CAND002478,James,Rangel,candidate2478@example.com,+919000002478,38,20240419,79.25,Referral,Interviewing
2479,CAND002479,Jason,Dudley,candidate2479@example.com,+919000002479,39,20250326,50.73,Referral,Interviewing
2480,CAND002480,Ashley,Sosa,candidate2480@example.com,+919000002480,40,20240710,43.43,JobBoard,Rejected
2481,CAND002481,Stephen,Greer,candidate2481@example.com,+919000002481,1,20240621,74.92,Referral,Interviewing
2482,CAND002482,Randall,Kirk,candidate2482@example.com,+919000002482,2,20250617,22.15,Referral,Interviewing
2483,CAND002483,Monica,Stark,candidate2483@example.com,+919000002483,3,20241104,21.05,LinkedIn,NoShow
2484,CAND002484,William,Moore,candidate2484@example.com,+919000002484,4,20240819,71.69,Referral,Interviewing
2485,CAND002485,Luke,Brown,candidate2485@example.com,+919000002485,5,20230830,53.07,Referral,Rejected
2486,CAND002486,Kristin,Walters,candidate2486@example.com,+919000002486,6,20230329,36.17,JobBoard,Hired
2487,CAND002487,Michelle,Harris,candidate2487@example.com,+919000002487,7,20230513,40.61,Referral,Interviewing
2488,CAND002488,Philip,Smith,candidate2488@example.com,+919000002488,8,20230519,57.62,LinkedIn,Interviewing
2489,CAND002489,Jason,Pugh,candidate2489@example.com,+919000002489,9,20240726,58.86,JobBoard,Interviewing
2490,CAND002490,Monique,Hart,candidate2490@example.com,+919000002490,10,20240324,46.22,Referral,Rejected
2491,CAND002491,George,Williams,candidate2491@example.com,+919000002491,11,20250226,51.89,JobBoard,Interviewing
2492,CAND002492,Scott,Sloan,candidate2492@example.com,+919000002492,12,20230407,61.34,Referral,Interviewing
2493,CAND002493,Melissa,Wolfe,candidate2493@example.com,+919000002493,13,20241002,42.89,JobBoard,Interviewing
2494,CAND002494,Steven,Lyons,candidate2494@example.com,+919000002494,14,20250721,66.92,LinkedIn,Interviewing
2495,CAND002495,Stephen,Brown,candidate2495@example.com,+919000002495,15,20230511,74.82,LinkedIn,Rejected
2496,CAND002496,Ashley,Martin,candidate2496@example.com,+919000002496,16,20240903,37.92,JobBoard,NoShow
2497,CAND002497,Amanda,Brown,candidate2497@example.com,+919000002497,17,20250508,24.81,LinkedIn,Hired
2498,CAND002498,Juan,Conner,candidate2498@example.com,+919000002498,18,20231018,61.43,JobBoard,Interviewing
2499,CAND002499,Jamie,Taylor,candidate2499@example.com,+919000002499,19,20250109,44.66,Referral,Interviewing
2500,CAND002500,James,Horton,candidate2500@example.com,+919000002500,20,20240104,47.52,JobBoard,Rejected
2501,CAND002501,Stephen,Lawrence,candidate2501@example.com,+919000002501,21,20250616,60.1,Referral,Interviewing
2502,CAND002502,Adam,Nunez,candidate2502@example.com,+919000002502,22,20240108,67.56,Referral,Interviewing
2503,CAND002503,Jonathan,Pena,candidate2503@example.com,+919000002503,23,20241014,20.72,Referral,Interviewing
2504,CAND002504,Julie,Armstrong,candidate2504@example.com,+919000002504,24,20231108,78.77,Referral,Interviewing
2505,CAND002505,Hector,Hall,candidate2505@example.com,+919000002505,25,20231208,74.62,LinkedIn,Rejected
2506,CAND002506,James,Owens,candidate2506@example.com,+919000002506,26,20241106,33.94,Referral,Interviewing
2507,CAND002507,Amanda,Massey,candidate2507@example.com,+919000002507,27,20231224,46.11,LinkedIn,Interviewing
2508,CAND002508,William,Marks,candidate2508@example.com,+919000002508,28,20230526,53.3,LinkedIn,Hired
2509,CAND002509,Joseph,White,candidate2509@example.com,+919000002509,29,20231126,76.68,JobBoard,NoShow
2510,CAND002510,Donald,Allen,candidate2510@example.com,+919000002510,30,20241110,27.88,LinkedIn,Rejected
2511,CAND002511,Linda,Gamble,candidate2511@example.com,+919000002511,31,20250309,42.24,Referral,Interviewing
2512,CAND002512,Daniel,Wilkerson,candidate2512@example.com,+919000002512,32,20241110,70.89,JobBoard,Interviewing
2513,CAND002513,Krista,Davila,candidate2513@example.com,+919000002513,33,20250703,64.56,Referral,Interviewing
2514,CAND002514,Joseph,Payne,candidate2514@example.com,+919000002514,34,20250719,39.96,LinkedIn,Interviewing
2515,CAND002515,Angela,Short,candidate2515@example.com,+919000002515,35,20240207,72.5,JobBoard,Rejected
2516,CAND002516,Anthony,Richardson,candidate2516@example.com,+919000002516,36,20230814,28.12,JobBoard,Interviewing
2517,CAND002517,Andrew,Carr,candidate2517@example.com,+919000002517,37,20240419,72.26,Referral,Interviewing
2518,CAND002518,Raymond,Garrett,candidate2518@example.com,+919000002518,38,20241016,72.99,JobBoard,Interviewing
2519,CAND002519,Johnny,Smith,candidate2519@example.com,+919000002519,39,20250415,79.36,JobBoard,Hired
2520,CAND002520,Angela,Jackson,candidate2520@example.com,+919000002520,40,20240330,57.56,Referral,Rejected
2521,CAND002521,Shannon,Valdez,candidate2521@example.com,+919000002521,1,20240315,64.05,LinkedIn,Interviewing
2522,CAND002522,David,Dominguez,candidate2522@example.com,+919000002522,2,20250905,39.47,Referral,NoShow
2523,CAND002523,Jessica,Novak,candidate2523@example.com,+919000002523,3,20240727,53.45,JobBoard,Interviewing
2524,CAND002524,Gary,Howell,candidate2524@example.com,+919000002524,4,20240726,34.26,LinkedIn,Interviewing
